featurecla,nameascii,sov0name,adm0name,latitude,longitude,pop_max,pop_min
Admin-1 capital,Colonia del Sacramento,Uruguay,Uruguay,-34.4799990054,-57.8400024734,21714,21714
Admin-1 capital,Trinidad,Uruguay,Uruguay,-33.5439989374,-56.9009965602,21093,21093
Admin-1 capital,Fray Bentos,Uruguay,Uruguay,-33.1389990288,-58.3039974719,23279,23279
Admin-1 capital,Canelones,Uruguay,Uruguay,-34.5380040067,-56.2840014932,19698,19698
Admin-1 capital,Florida,Uruguay,Uruguay,-34.0990020052,-56.214998448,32234,32234
Admin-1 capital,Bassar,Togo,Togo,9.26100006832,0.78900357378,61845,61845
Admin-1 capital,Sotouboua,Togo,Togo,8.55700213306,0.98499646233,21054,21054
Admin-1 capital,Medenine,Tunisia,Tunisia,33.3999990025,10.4166995576,61705,61705
Admin-1 capital,Kebili,Tunisia,Tunisia,33.6899970349,8.9710025379,19875,19875
Admin-1 capital,Tataouine,Tunisia,Tunisia,33.0000031543,10.4667035894,62577,62577
Admin-1 capital,L'Ariana,Tunisia,Tunisia,36.8666731534,10.1999975475,97687,97687
Admin-1 capital,Jendouba,Tunisia,Tunisia,36.5000040594,8.74999861458,51408,51408
Admin-1 capital,Kasserine,Tunisia,Tunisia,35.2167031048,8.71669850332,76243,76243
Admin-1 capital,Sdid Bouzid,Tunisia,Tunisia,35.0166960791,9.50000448226,42098,42098
Admin-1 capital,Siliana,Tunisia,Tunisia,36.0833041252,9.38330159966,26960,26960
Admin-1 capital,Mahdia,Tunisia,Tunisia,35.4839130445,11.0408766153,45977,45977
Admin-1 capital,Monastir,Tunisia,Tunisia,35.7307021352,10.7672945619,71546,41400
Admin-1 capital,Zaghouan,Tunisia,Tunisia,36.3999961613,10.1469966066,16911,16911
Admin-1 capital,Tay Ninh,Vietnam,Vietnam,11.3229991094,106.146999683,126370,126370
Admin-1 capital,Luan Chau,Vietnam,Vietnam,21.7400039919,103.34300468,7335,7335
Admin-1 capital,Bac Kan,Vietnam,Vietnam,22.1333333,105.8333333,29227,29227
Admin-1 capital,Lang Son,Vietnam,Vietnam,21.845997103,106.757001576,148000,148000
Admin-1 capital,Son La,Vietnam,Vietnam,21.3280021387,103.910004651,19054,19054
Admin-1 capital,Tuyen Quang,Vietnam,Vietnam,21.8179980953,105.210999615,36430,36430
Admin-1 capital,Yen Bai,Vietnam,Vietnam,21.7050030395,104.875002586,96540,96540
Admin-1 capital,Hai Duong,Vietnam,Vietnam,20.9420010782,106.331004604,58030,58030
Admin-1 capital,Thai Binh,Vietnam,Vietnam,20.4503041151,106.333029628,210000,210000
Admin-1 capital,Tuy Hoa,Vietnam,Vietnam,13.0820040243,109.315998684,69596,69596
Admin-1 capital,Thu Dau Mot,Vietnam,Vietnam,10.9690740774,106.652745547,244277,244277
Admin-1 capital,Dong Ha,Vietnam,Vietnam,16.8499981032,107.133300661,17662,17662
Admin-1 capital,Cao Lanh,Vietnam,Vietnam,10.4670001305,105.635997562,149837,149837
Admin-1 capital,Truc Giang,Vietnam,Vietnam,10.2349979978,106.374996615,59442,59442
Admin-1 capital,Tra Vinh,Vietnam,Vietnam,9.93400208679,106.334001679,131360,131360
Admin-1 capital,Vinh Long,Vietnam,Vietnam,10.256003997,105.964002557,103314,103314
Admin-1 capital,Cao Bang,Vietnam,Vietnam,22.663998055,106.268004644,41112,41112
Admin-1 capital,Yoro,Honduras,Honduras,15.059997106,-87.2900005384,15774,15774
Admin-1 capital,La Esperanza,Honduras,Honduras,14.3330040579,-88.1666995372,5318,5318
Admin-1 capital,La Paz,Honduras,Honduras,14.3199990281,-87.6840025685,17555,17555
Admin-1 capital,Santa Barbara,Honduras,Honduras,14.9190030426,-88.2359996256,15119,15119
Admin-1 capital,Gracias,Honduras,Honduras,14.583303057,-88.5833005122,7909,7909
Admin-1 capital,Nueva Ocotepeque,Honduras,Honduras,14.4369991194,-89.1819985474,8780,8780
Admin-1 capital,Yuscaran,Honduras,Honduras,13.9439969867,-86.850998537,2371,2371
Admin-1 capital,Jeremie,Haiti,Haiti,18.6339347272,-74.1184252634,30917,30917
Admin-1 capital,Port-De-Paix,Haiti,Haiti,19.9317600761,-72.8294845231,34657,34657
Admin-1 capital,Hinche,Haiti,Haiti,19.1430000867,-72.0039956011,18590,18590
Admin-1 capital,Fort-Liberte,Haiti,Haiti,19.6655670335,-71.8448395405,11465,11465
Admin-1 capital,Jacmel,Haiti,Haiti,18.2349990264,-72.5370025809,33563,33563
Admin-1 capital,Kirklareli,Turkey,Turkey,41.7429991699,27.2259996157,58223,58223
Admin-1 capital,Bilecik,Turkey,Turkey,40.1499990223,29.9829965977,40285,40285
Admin-1 capital,Sakarya,Turkey,Turkey,40.7666611361,30.4000025112,286787,286787
Admin-1 capital,Kastamonu,Turkey,Turkey,41.3890021526,33.7830034905,70402,70402
Admin-1 capital,Burdur,Turkey,Turkey,37.7166601109,30.2833355385,66158,66158
Admin-1 capital,Kirsehir,Turkey,Turkey,39.1419991654,34.1710026008,94336,94336
Admin-1 capital,Nevsehir,Turkey,Turkey,38.6240040356,34.7239985173,75527,75527
Admin-1 capital,Antioch,Turkey,Turkey,36.2333340929,36.1166765584,154803,154803
Admin-1 capital,Giresun,Turkey,Turkey,40.9130011491,38.3900045207,98864,98864
Admin-1 capital,Sinop,Turkey,Turkey,42.0229980177,35.1530014997,34834,34834
Admin-1 capital,Tokat,Turkey,Turkey,40.3059961652,36.5630045215,129702,129702
Admin-1 capital,Artvin,Turkey,Turkey,41.1830011433,41.8179965353,32272,23527
Admin-1 capital,Bingol,Turkey,Turkey,38.8850040355,40.498002558,80568,80568
Admin-1 capital,Bitlis,Turkey,Turkey,38.394000118,42.1229976473,62811,43109
Admin-1 capital,Kalangala,Uganda,Uganda,-0.3088889,32.225,5200,5200
Admin-1 capital,Cankiri,Turkey,Turkey,40.6070010123,33.6210035933,71379,71379
Admin-1 capital,Nigde,Turkey,Turkey,37.9760041158,34.6940016254,91039,91039
Admin-1 capital,Yozgat,Turkey,Turkey,39.8179980929,34.8149974851,87881,87881
Admin-1 capital,Gumushane,Turkey,Turkey,40.4640001285,39.4839996159,32250,32250
Admin-1 capital,Siirt,Turkey,Turkey,37.9440000726,41.9329985769,114034,114034
Admin-1 capital,Tunceli,Turkey,Turkey,39.1167000236,39.5333015006,29062,29062
Admin-1 capital,Kumi,Uganda,Uganda,1.4608333,33.9361111,13000,13000
Admin-1 capital,Kaberamaido,Uganda,Uganda,1.7388889,33.1594444,3400,3400
Admin-1 capital,Kayunga,Uganda,Uganda,0.7025,32.8886111,21704,21704
Admin-1 capital,Iganga,Uganda,Uganda,0.6091667,33.4686111,45024,45024
Admin-1 capital,Kamuli,Uganda,Uganda,0.9472222,33.1197222,12764,12764
Admin-1 capital,Pallisa,Uganda,Uganda,1.145,33.7094444,30745,30745
Admin-1 capital,Mpigi,Uganda,Uganda,0.225,32.3136111,11082,11082
Admin-1 capital,Adjumani,Uganda,Uganda,3.3613889,31.8097222,34700,34700
Admin-1 capital,Nebbi,Uganda,Uganda,2.4758333,31.1025,30354,30354
Admin-1 capital,Kiboga,Uganda,Uganda,0.9161111,31.7741667,14512,14512
Admin-1 capital,Nakasongola,Uganda,Uganda,1.3088889,32.4563889,6921,6921
Admin-1 region capital,Bombo,Uganda,Uganda,0.58329910562,32.5332995249,75000,21000
Admin-1 capital,Masindi,Uganda,Uganda,1.6744444,31.715,31486,31486
Admin-1 region capital,Fort Portal,Uganda,Uganda,0.67100412113,30.275001616,42670,42670
Admin-1 capital,Kibale,Uganda,Uganda,0.8,31.0666667,5200,5200
Admin-1 capital,Sironko,Uganda,Uganda,1.25,34.3,14100,14100
Admin-1 capital,Busia,Uganda,Uganda,0.4544444,34.0758333,47100,47100
Admin-1 capital,Katakwi,Uganda,Uganda,1.8911111,33.9661111,8400,8400
Admin-1 capital,Veszprem,Hungary,Hungary,47.0909971373,17.9109995685,62023,62023
Admin-1 capital,Zalaegerszeg,Hungary,Hungary,46.8440010266,16.8399995861,61898,61898
Admin-1 capital,Tatabanya,Hungary,Hungary,47.5499971771,18.4329995683,70541,70541
Admin-1 capital,Szekszard,Hungary,Hungary,46.3439971148,18.7129985816,34174,34174
Admin-1 capital,Salgotarjan,Hungary,Hungary,48.1050000794,19.8260016264,39640,39640
Admin-1 capital,Bekescsaba,Hungary,Hungary,46.6720021103,21.1010045684,65206,65206
Admin-1 capital,Eger,Hungary,Hungary,47.8950031362,20.3830025784,56647,56647
Admin-1 capital,Ntungamo,Uganda,Uganda,-0.8794444,30.2641667,16400,16400
Admin-1 capital,Kisoro,Uganda,Uganda,-1.3538889,29.6983333,12900,12900
Admin-1 capital,Gikongoro,Rwanda,Rwanda,-2.48329794474,29.566701602,15000,15000
Admin-1 capital,Kibuye,Rwanda,Rwanda,-2.05000198533,29.3499995919,48024,48024
Admin-1 capital,Kibungo,Rwanda,Rwanda,-2.16669593181,30.5333015845,46240,46240
Admin-1 capital,Targu Jiu,Romania,Romania,45.0450000352,23.2740006154,97179,97179
Admin-1 capital,Slatina,Romania,Romania,44.4349981422,24.3710015559,78988,78988
Admin-1 capital,Alexandria,Romania,Romania,43.9016310699,25.2867065425,49346,49346
Admin-1 capital,Targoviste,Romania,Romania,44.9379991285,25.459002502,88435,88435
Admin-1 capital,Giurgiu,Romania,Romania,43.9299991062,25.8399995022,69067,69067
Admin-1 capital,Slobozia,Romania,Romania,44.5699980566,27.3819965932,52693,52693
Admin-1 capital,Dar'a,Syria,Syria,32.6250001377,36.1050035066,146481,97969
Admin-1 capital,Delemont,Switzerland,Switzerland,47.3699971258,7.34499948764,11315,11315
Admin-1 capital,Neuchatel,Switzerland,Switzerland,46.9989991447,6.9229986154,31270,31270
Admin-1 capital,Aarau,Switzerland,Switzerland,47.3900041002,8.03400361048,15501,15501
Admin-1 capital,Stans,Switzerland,Switzerland,46.9500030739,8.38330254672,7475,7475
Admin-1 capital,Sion,Switzerland,Switzerland,46.2390030286,7.35399948193,28045,28045
Admin-1 capital,Herisau,Switzerland,Switzerland,47.3832990333,9.28330247214,15438,15438
Admin-1 capital,Saint Gallen,Switzerland,Switzerland,47.4229980667,9.36199855724,70572,70572
Admin-1 capital,Bellinzona,Switzerland,Switzerland,46.1970001317,9.01999860875,16572,16572
Admin-1 capital,Glarus,Switzerland,Switzerland,47.0500020359,9.06669958673,5681,5681
Admin-1 capital,Schaffhausen,Switzerland,Switzerland,47.7060030907,8.63299852333,33863,33863
Admin-1 capital,Schwyz,Switzerland,Switzerland,47.0199960424,8.64800160284,14177,14177
Admin-1 capital,Frauenfeld,Switzerland,Switzerland,47.5679971657,9.10800050195,21979,21979
Admin-1 capital,Altdorf,Switzerland,Switzerland,46.8790021444,8.6380025837,8678,8678
Admin-1 capital,Zug,Switzerland,Switzerland,47.1789990305,8.48700056499,23435,23435
Admin-1 capital,Falun,Sweden,Sweden,60.6130020356,15.6470045537,36477,36477
Admin-1 capital,Nykoping,Sweden,Sweden,58.7639971778,17.0150045131,27582,27582
Admin-1 capital,Harnosand,Sweden,Sweden,62.6339970391,17.9340036175,17016,17016
Admin-1 capital,Karlskrona,Sweden,Sweden,56.2030021859,15.2960046109,35212,35212
Admin-1 capital,Alba Lulia,Romania,Romania,46.0770031313,23.5800005868,66085,66085
Admin-1 capital,Bistrita,Romania,Romania,47.1380040946,24.5130035803,81318,81318
Admin-1 capital,Deva,Romania,Romania,45.8833230424,22.9166735704,67802,67802
Admin-1 capital,Zalau,Romania,Romania,47.1750030966,23.0630044819,63232,63232
Admin-1 capital,Satu Mare,Romania,Romania,47.7919981635,22.8850024803,112490,112490
Admin-1 capital,Rimnicu Vilcea,Romania,Romania,45.1099980449,24.3829986247,107558,107558
Admin-1 capital,Sfintu-Gheorghe,Romania,Romania,45.8679961114,25.793001481,60677,60677
Admin-1 capital,Miercurea Cuic,Romania,Romania,46.3609980786,25.5240005117,42029,37980
Admin-1 capital,Piatra-Neamt,Romania,Romania,46.9400040547,26.3829965651,102688,102688
Admin-1 capital,Braila,Romania,Romania,45.2919961459,27.9690035388,213569,213569
Admin-1 capital,Vaslui,Romania,Romania,46.6333290756,27.7333385907,69225,69225
Admin-1 capital,Salyan,Nepal,Nepal,28.3500000369,82.1833025536,15000,15000
Admin-1 capital,Mae Hong Son,Thailand,Thailand,19.30100405,97.9689966529,9109,9109
Admin-1 capital,Phangnga,Thailand,Thailand,8.4510000858,98.5339985744,9676,9676
Admin-1 capital,Ranong,Thailand,Thailand,9.96200109451,98.6380025719,24561,24561
Admin-1 capital,Krabi,Thailand,Thailand,8.05200309702,98.9119986655,31219,31219
Admin-1 capital,Phatthalung,Thailand,Thailand,7.61499897978,100.08099956,43522,43522
Admin-1 capital,Satun,Thailand,Thailand,6.61670109886,100.066698628,34544,34544
Admin-1 capital,Lamphun,Thailand,Thailand,18.5030011363,99.0739985627,14030,14030
Admin-1 capital,Kamphaeng Phet,Thailand,Thailand,16.4729970369,99.5290026685,58787,58787
Admin-1 capital,Phichit,Thailand,Thailand,16.4390040456,100.34900167,35760,35760
Admin-1 capital,Phetchabun,Thailand,Thailand,16.4189970712,101.159001653,50656,50656
Admin-1 capital,Supham Buri,Thailand,Thailand,14.4710010468,100.128996606,53399,53399
Admin-1 capital,Ang Thong,Thailand,Thailand,14.583303057,100.449999657,13738,13738
Admin-1 capital,Chainat,Thailand,Thailand,15.1790040176,100.125999697,15469,15469
Admin-1 capital,Nakhon Nayok,Thailand,Thailand,14.2000020278,101.215998693,21309,21309
Admin-1 capital,Sing Buri,Thailand,Thailand,14.8869989993,100.401003586,20046,20046
Admin-1 capital,Nakhon Pathom,Thailand,Thailand,13.8179970666,100.063998597,117927,117927
Admin-1 capital,Prachuap Khiri Khan,Thailand,Thailand,11.8029960468,99.8000016876,33521,33521
Admin-1 capital,Samut Sakhon,Thailand,Thailand,13.5360000036,100.274004641,63498,63498
Admin-1 capital,Samut Songkhram,Thailand,Thailand,13.4129969926,100.000998636,35065,35065
Admin-1 capital,Yasothon,Thailand,Thailand,15.7879981151,104.150997677,21643,21643
Admin-1 capital,Chachoengsao,Thailand,Thailand,13.6790010529,101.076003654,49741,49741
Admin-1 capital,Trat,Thailand,Thailand,12.2370030894,102.509001624,21590,21590
Admin-1 capital,Kalasin,Thailand,Thailand,16.4279970655,103.509000677,55102,55102
Admin-1 capital,Maha Sarakham,Thailand,Thailand,16.1839980293,103.298004543,51584,51584
Admin-1 capital,Roi Et,Thailand,Thailand,16.0509959992,103.654998635,39328,39328
Admin-1 capital,Pattani,Thailand,Thailand,6.86400302337,101.25000062,150000,43631
Admin-1 capital,Piggs Peak,Swaziland,Swaziland,-25.9610039877,31.2470014957,5750,5750
Admin-1 capital,Siteki,Swaziland,Swaziland,-26.4549960436,31.9519986213,6152,6152
Admin-1 capital,Manzini,Swaziland,Swaziland,-26.4950010563,31.3880044953,110537,110537
Admin-1 capital,Hlatikulu,Swaziland,Swaziland,-26.9999999269,31.4166965486,2748,2748
Admin-1 capital,Somoto,Nicaragua,Nicaragua,13.4759971182,-86.5829965925,20316,20316
Admin-1 capital,Ocotal,Nicaragua,Nicaragua,13.6299960459,-86.4729986113,33928,33928
Admin-1 capital,Aveiro,Portugal,Portugal,40.6410031052,-8.65099753409,54162,54162
Admin-1 capital,Leiria,Portugal,Portugal,39.7389960285,-8.80499646187,45112,45112
Admin-1 capital,Viana Do Castelo,Portugal,Portugal,41.6962351427,-8.84413748436,15555,15555
Admin-1 capital,Merida,Kingdom of Spain,Spain,38.9120040184,-6.33799751231,52423,52423
Admin-1 capital,Beja,Portugal,Portugal,38.0140021427,-7.86300241019,35854,21658
Admin-1 capital,Evora,Portugal,Portugal,38.5599961147,-7.9059955613,55620,55620
Admin-1 capital,Portalegre,Portugal,Portugal,39.2900041095,-7.42300154937,15581,15581
Admin-1 capital,Santarem,Portugal,Portugal,39.2310000834,-8.68200255248,29385,29385
Admin-1 capital,Braganca,Portugal,Portugal,41.8079970142,-6.75500342578,34375,34375
Admin-1 capital,Castelo Branco,Portugal,Portugal,39.8109961483,-7.4879995591,33479,33479
Admin-1 capital,Guarda,Portugal,Portugal,40.5410041432,-7.26200051152,32111,32111
Admin-1 capital,Viseu,Portugal,Portugal,40.656996108,-7.91000043134,26364,26364
Admin-1 capital,Vila Real,Portugal,Portugal,41.2939981493,-7.73700249014,17001,17001
Admin-1 capital,Fatick,Senegal,Senegal,14.3440021019,-16.4159995209,24243,24243
Admin-1 capital,An Nabk,Saudi Arabia,Saudi Arabia,31.3333020458,37.3332965345,10000,5000
Admin-1 capital,Assen,Kingdom of the Netherlands,Netherlands,53.0000010924,6.55000258464,62237,62237
Admin-1 capital,Arnhem,Kingdom of the Netherlands,Netherlands,51.9879960345,5.92299956246,141674,141674
Admin-1 capital,Maastricht,Kingdom of the Netherlands,Netherlands,50.8529970672,5.67700247661,122378,122378
Admin-1 capital,Zwolle,Kingdom of the Netherlands,Netherlands,52.5240000889,6.09699652852,111805,111805
Admin-1 capital,Middelburg,Kingdom of the Netherlands,Netherlands,51.5019961773,3.60999954067,46485,46485
Admin-1 capital,'s-Hertogenbosch,Kingdom of the Netherlands,Netherlands,51.6833371427,5.31666048481,134520,134520
Admin-1 capital,Arendal,Kingdom of Norway,Norway,58.4647560555,8.76600055346,30916,30916
Admin-1 capital,Vossavangen,Kingdom of Norway,Norway,60.6300031648,6.44100346283,5571,5571
Admin-1 capital,Leikanger,Kingdom of Norway,Norway,61.1832961245,6.84999947075,1965,1965
Admin-1 capital,Baerum,Kingdom of Norway,Norway,59.9134860597,11.3472365136,113659,113659
Admin-1 capital,Hamar,Kingdom of Norway,Norway,60.8200020697,11.0690015561,29479,29479
Admin-1 capital,Tonsberg,Kingdom of Norway,Norway,59.2640010895,10.4210014708,38914,38914
Admin-1 capital,Baglung,Nepal,Nepal,28.2666960593,83.5832976202,23296,23296
Admin-1 capital,Jumla,Nepal,Nepal,29.2500001278,82.2167016241,9073,9073
Admin-1 capital,Bhairawa,Nepal,Nepal,27.5333040891,83.3832995306,63367,63367
Admin-1 capital,Dandeldhura,Nepal,Nepal,29.3000041597,80.6000045474,19014,19014
Admin-1 capital,Dhangarhi,Nepal,Nepal,28.69499706,80.5930026028,92294,92294
Admin-1 capital,Ramechhap,Nepal,Nepal,27.3259980757,86.0869985286,15000,15000
Admin-1 capital,Bhimphedi,Nepal,Nepal,27.5509980984,85.1300015629,15000,15000
Admin-1 capital,Rajbiraj,Nepal,Nepal,26.5332961001,86.7332976074,33061,33061
Admin-1 capital,Ilam,Nepal,Nepal,26.9080020735,87.9260045327,17491,17491
Admin-1 capital,Wabag,Papua New Guinea,Papua New Guinea,-5.49000000496,143.718003738,3958,3958
Admin-1 capital,Vanimo,Papua New Guinea,Papua New Guinea,-2.69000093572,141.303996628,11204,11204
Admin-1 capital,Kundiawa,Papua New Guinea,Papua New Guinea,-6.02299788324,144.960012714,9383,9383
Admin-1 capital,Kerema,Papua New Guinea,Papua New Guinea,-7.92700189711,145.837998679,5646,5646
Admin-1 capital,Arawa,Papua New Guinea,Papua New Guinea,-6.22800003317,155.565990668,40266,40266
Admin-1 capital,Lorengau,Papua New Guinea,Papua New Guinea,-2.03200199676,147.279996642,5806,5806
Admin-1 capital,Kimbe,Papua New Guinea,Papua New Guinea,-5.55000289044,150.143013709,18847,18847
Admin-1 capital,Dubasari,Moldova,Moldova,47.2630556,29.1608333,23254,23254
Admin-1 capital,Qacha's Nek,South Africa,South Africa,-30.1172669153,28.7019995066,25573,25573
Admin-1 capital,Hudur,Somalia,Somalia,4.18329897276,43.866702605,1639,1639
Admin-1 capital,Garbahaarey,Somalia,Somalia,3.32700311625,42.2270016449,12652,12652
Admin-1 capital,Bu'aale,Somalia,Somalia,1.0833030174,42.5833025257,1490,1490
Admin-1 capital,Dhuusa Mareeb,Somalia,Somalia,5.7419999843,46.5080044999,447,447
Admin-1 capital,Trincomalee,Sri Lanka,Sri Lanka,8.56899903641,81.2330015532,108420,108420
Admin-1 capital,Puttalan,Sri Lanka,Sri Lanka,8.03300408359,79.8260045421,45661,45661
Admin-1 capital,Ratnapura,Sri Lanka,Sri Lanka,6.69300313187,80.3860025687,47832,47832
Admin-1 capital,Umuahia,Nigeria,Nigeria,5.53200304108,7.48600248721,264662,264662
Admin-1 capital,Uyo,Nigeria,Nigeria,5.0079960555,7.84999852368,554906,436606
Admin-1 capital,Owerri,Nigeria,Nigeria,5.49299705326,7.0260035881,215038,215038
Admin-1 capital,Sariwon,"Korea, North",North Korea,38.5070041099,125.762004687,154942,154942
Admin-1 capital,Sin-Ni,"Korea, North",North Korea,39.4880041494,125.463996583,19463,19463
Admin-1 capital,Suchboatar,Mongolia,Mongolia,50.2499971188,106.200000624,24235,24235
Admin-1 capital,Dzuunmod,Mongolia,Mongolia,47.7109980494,106.947000646,17738,17738
Admin-1 capital,Omaruru,Namibia,Namibia,-21.436001931,15.9509975392,11547,11547
Admin-1 capital,Karibib,Namibia,Namibia,-21.9390029173,15.8529964614,6898,6898
Admin-1 capital,Otavi,Namibia,Namibia,-19.6399980141,17.3420015476,4562,4562
Admin-1 capital,Gobabis,Namibia,Namibia,-22.4549999974,18.9630005375,16321,16321
Admin-1 capital,Wete,United Republic of Tanzania,Tanzania,-5.06346395918,39.7257990016,26450,26450
Admin-1 capital,Kibaha,United Republic of Tanzania,Tanzania,-6.76670395349,38.9167026015,23651,23651
Admin-1 capital,Mkokotoni,United Republic of Tanzania,Tanzania,-5.8789979746,39.259998618,2572,2572
Admin-1 capital,Fribourg,Switzerland,Switzerland,46.80000008,7.14999652234,32827,32827
Admin-1 capital,Liestal,Switzerland,Switzerland,47.4830011176,7.73700346795,12832,12832
Admin-1 capital,Solothurn,Switzerland,Switzerland,47.2120020986,7.53699660776,14853,14853
Admin-1 capital,Sarnen,Switzerland,Switzerland,46.8990000172,8.24300152884,9410,9410
Admin-1 capital,Mariestad,Sweden,Sweden,58.7050020878,13.8279965878,14891,14891
Admin-1 capital,Vannersborg,Sweden,Sweden,58.3630021393,12.3300006089,21835,21835
Admin-1 capital,Appenzell,Switzerland,Switzerland,47.3333041031,9.41670050466,5649,5649
Admin-1 capital,Ros Comain,Ireland,Ireland,53.6333333,-8.1833333,4860,4860
Admin-1 capital,Cacheu,Guinea Bissau,Guinea Bissau,12.2689980311,-16.1649985401,10490,10490
Admin-1 capital,Farim,Guinea Bissau,Guinea Bissau,12.492999029,-15.2270004224,6792,6792
Admin-1 capital,Fulacunda,Guinea Bissau,Guinea Bissau,11.7729989893,-15.1949965446,1311,1311
Admin-1 capital,Gabu,Guinea Bissau,Guinea Bissau,12.2799960751,-14.2340034795,14430,14430
Admin-1 capital,Catio,Guinea Bissau,Guinea Bissau,11.2167000189,-15.1667004937,9898,9898
Admin-1 capital,Barclayville,Liberia,Liberia,4.7999969965,-8.16669851802,2733,2733
Admin-1 capital,Voinjama,Liberia,Liberia,8.41670111517,-9.74999652422,26594,26594
Admin-1 capital,Bensonville,Liberia,Liberia,6.43329903452,-10.6000015194,4089,4089
Admin-1 capital,Kakata,Liberia,Liberia,6.5259990088,-10.3490005387,33945,33945
Admin-1 capital,Sanniquellie,Liberia,Liberia,7.37100010911,-8.68499946155,11415,11415
Admin-1 capital,Rivercess,Liberia,Liberia,5.46499804554,-9.57799744238,2578,2578
Admin-1 region capital,Potenza,Italy,Italy,40.6420021301,15.7989964956,69060,69060
Admin-1 region capital,Campobasso,Italy,Italy,41.5629991186,14.6559965589,50762,50762
Admin-1 capital,Al Mafraq,Jordan,Jordan,32.2832970669,36.2332985195,57118,57118
Admin-1 capital,At Tafilah,Jordan,Jordan,30.833334044,35.600004636,25429,25429
Admin-1 capital,Ma'an,Jordan,Jordan,30.1920031156,35.7360035752,50350,50350
Admin-1 region capital,Aosta,Italy,Italy,45.7370010671,7.31500259571,34062,34062
Admin-1 capital,Diekirch,Luxembourg,Luxembourg,49.8833010509,6.16670155545,6242,6242
Admin-1 capital,Grevenmacher,Luxembourg,Luxembourg,49.6999981113,6.33330057452,3958,3958
Admin-1 capital,Kangar,Malaysia,Malaysia,6.43300199135,100.189998682,63869,63869
Admin-1 capital,Kuala Lipis,Malaysia,Malaysia,4.18400111992,102.042000614,15448,15448
Admin-1 capital,Shah Alam,Malaysia,Malaysia,3.06669599645,101.549997672,481654,481654
Admin-1 capital,Nyeri,Kenya,Kenya,-0.41699699049,36.9510036318,51084,51084
Admin-1 capital,Teyateyaneng,Lesotho,Lesotho,-29.1529979356,27.7530035103,5115,5115
Admin-1 capital,Mohales Hoek,Lesotho,Lesotho,-30.1589999083,27.4799975055,24992,24992
Admin-1 capital,Moyeni,Lesotho,Lesotho,-30.4109999139,27.7160045083,24130,24130
Admin-1 capital,Hlotse,Lesotho,Lesotho,-28.8780029827,28.0559976365,47675,47675
Admin-1 capital,Butha-Buthe,Lesotho,Lesotho,-28.7499959113,28.2500015769,16330,16330
Admin-1 capital,Mokhotlong,Lesotho,Lesotho,-29.2910040261,29.078001548,8809,8809
Admin-1 capital,Ahuachapan,El Salvador,El Salvador,13.9190039897,-89.8450015467,34102,34102
Admin-1 capital,Cojutepeque,El Salvador,El Salvador,13.7167020366,-88.9333015956,48411,48411
Admin-1 capital,Nueva San Salvador,El Salvador,El Salvador,13.6739969925,-89.2899984788,124694,124694
Admin-1 capital,Zacatecoluca,El Salvador,El Salvador,13.5080009959,-88.8679976066,39613,39613
Admin-1 capital,La Union,El Salvador,El Salvador,13.331997044,-87.8390005211,26807,26807
Admin-1 capital,San Francisco Gotera,El Salvador,El Salvador,13.699998116,-88.100000521,16152,16152
Admin-1 capital,San Vicente,El Salvador,El Salvador,13.641003026,-88.7849996083,37326,37326
Admin-1 capital,Usulutan,El Salvador,El Salvador,13.3460010987,-88.4320016158,51910,51910
Admin-1 capital,Chalatenango,El Salvador,El Salvador,14.0720040581,-89.0939964887,29271,29271
Admin-1 capital,Lucea,Jamaica,Jamaica,18.4429980854,-78.1790036163,6289,6289
Admin-1 capital,Mandeville,Jamaica,Jamaica,18.0330030526,-77.4999985126,47115,47115
Admin-1 capital,Black River,Jamaica,Jamaica,18.0309960668,-77.8519974803,4229,4229
Admin-1 capital,Falmouth,Jamaica,Jamaica,18.4795830473,-77.6560496033,7779,7779
Admin-1 capital,Savanna-la-Mar,Jamaica,Jamaica,18.1639980969,-77.9480005084,30000,20521
Admin-1 capital,Port Antonio,Jamaica,Jamaica,18.1590031381,-76.3800026249,14400,14400
Admin-1 capital,St. Ann's Bay,Jamaica,Jamaica,18.4326391393,-77.1995245371,13671,13671
Admin-1 capital,Port Maria,Jamaica,Jamaica,18.3770010508,-76.8999954733,7906,7906
Admin-1 capital,Half Way Tree,Jamaica,Jamaica,18.0333000958,-76.7999965113,96494,96494
Admin-1 capital,Port Morant,Jamaica,Jamaica,17.8910010282,-76.3289995682,11536,11536
Admin-1 capital,Sabaneta,Dominican Republic,Dominican Republic,19.5049980735,-71.3449885357,16380,16380
Admin-1 capital,Mao,Dominican Republic,Dominican Republic,19.5519960946,-71.0749974776,48297,48297
Admin-1 capital,Cotui,Dominican Republic,Dominican Republic,19.0590030636,-70.1520026048,41641,41641
Admin-1 capital,Evinayong,Equatorial Guinea,Equatorial Guinea,1.44999908525,10.5667025515,8462,8462
Admin-1 capital,Luba,Equatorial Guinea,Equatorial Guinea,3.44999702564,8.55000052502,8655,8655
Admin-1 capital,Sibenik,Croatia,Croatia,43.7272222,15.9058333,37112,37112
Admin-1 capital,Shibin el Kom,Egypt,Egypt,30.5919991293,30.8999974869,182900,182900
Admin-1 capital,Benha,Egypt,Egypt,30.4666651155,31.1833356294,167029,167029
Admin-1 capital,Zagazig,Egypt,Egypt,30.5833320881,31.5166596006,285097,285097
